PRODUTO           |KIT ID             |QTDE            |COD INTERNO
SOMATEC 1300      |107-16-12          |          1,0000|        11333
SOMATEC 1460      |100R12-16          |          1,4600|        11069
SOMATEC 1460      |109-16-16          |          1,0000|        11373
SOMATEC 1460      |109-24-16          |          1,0000|        11385
SOMATEC 1650      |100R2AT-12         |          1,6500|        11100
SOMATEC 1650      |107-16-12          |          1,0000|        11333
SOMATEC 1650      |ORS-16-12          |          1,0000|        22114
SOMATEC 16X540    |100R2AT-16         |          0,5400|        11101
SOMATEC 16X540    |ORS-16-16          |          1,0000|        22115
SOMATEC 16X650    |100R2AT-16         |          0,6500|        11101
SOMATEC 16X650    |109-16-16          |          1,0000|        11373
SOMATEC 16X650    |ORS-16-16          |          1,0000|        22115
SOMATEC 16X680    |100R2AT-16         |          0,6800|        11101
SOMATEC 16X680    |ORS-16-16          |          2,0000|        22115
SOMATEC 16X730    |100-16-16          |          1,0000|        11033
SOMATEC 16X730    |100R2AT-16         |          0,7300|        11101
SOMATEC 16X730    |113-16-16          |          1,0000|        11474
SOMATEC 16X810    |100R12-16          |          0,8100|        11069
SOMATEC 16X810    |ORS-16-16          |          2,0000|        22115
SOMATEC 16X850    |100R12-16          |          0,8500|        11069
SOMATEC 16X850    |107-16-16          |          1,0000|        11334
SOMATEC 16X850    |109-16-16          |          1,0000|        11373
SOMATEC 2200      |100R12-20          |          2,2000|        11070
SOMATEC 2200      |107-24-20          |          1,0000|        11342
SOMATEC 2200      |109-20-20          |          1,0000|        11383
SOMATEC 4X600     |100R1AT-4          |          0,6000|        11089
SOMATEC 4X600     |HE311-12-4         |          2,0000|        18545
SOMATEC 6X1800    |100-6-6            |          2,0000|        11048
SOMATEC 6X1800    |100R1AT-6          |          1,8000|        11092
SOMATEC 6X2000    |100-6-6            |          2,0000|        11048
SOMATEC 6X2000    |100R1AT-6          |          2,0000|        11092
SOMATEC 6X650     |100R2AT-6          |          0,6500|        11107
SOMATEC 6X650     |ORS-8-6            |          1,0000|        22123
SOMATEC 6X650     |ORS90-6-6          |          1,0000|        22142
SOMATEC 6X700     |100R2AT-6          |          0,7000|        11107
SOMATEC 6X700     |ORS-6-6            |          1,0000|        22120
SOMATEC 6X700     |ORS90-6-6          |          1,0000|        22142
SOMATEC-1550      |100R2AT-12         |          1,5500|        11100
SOMATEC-1550      |107-16-12          |          1,0000|        11333
SOMATEC-1550      |ORS-12-12          |          1,0000|        22111
SOPRONEW 1400     |100R2AT-12         |          1,4000|        11100
SOPRONEW 1400     |HG207-30-12T1      |          2,0000|        18722
SOPRONEW 1400     |MP-25-12           |          1,4000|        21336
SOPRONEW 1650     |100R2AT-12         |          1,6500|        11100
SOPRONEW 1650     |HG311-30-12DKO     |          1,0000|       334825
SOPRONEW 1650     |HG325-30-12DKO     |          1,0000|       339771
SOPRONEW 1650     |MP-25-12           |          1,6500|        21336
SOPRONEW 8X550    |100R2AT-8          |          0,5500|        11108
SOPRONEW 8X550    |HG207-24-8         |          1,0000|        18716
SOPRONEW 8X550    |HG311-24-8 DKO     |          1,0000|       335205
SOPRONEW.1300     |100R2AT-12         |          1,3000|        11100
SOPRONEW.1300     |HG311-30-12DKO     |          1,0000|       334825
SOPRONEW.1300     |W03310-12          |          1,0000|       335036
SPB 4X1000        |100-4-4            |          1,0000|        11040
SPB 4X1000        |2807-5             |          1,0000|        12316
SPB 4X1000        |HG560-4-4          |          1,0000|        18846
SPEL 1/2X2100     |100R2AT-8          |          2,1000|        11108
SPEL 1/2X2100     |MP-20-8            |          2,1000|        21334
SPEL 1/2X2100     |ORS-8-8            |          1,0000|        22124
SPEL 1/2X2100     |ORS45-8-8          |          1,0000|        22133
SPEL 12X2300      |100-12-12          |          1,0000|        11026
SPEL 12X2300      |100R12-12          |          2,3000|        11068
SPEL 12X2300      |113-12-12          |          1,0000|        11469
SPEL 12X3400      |100R12-12          |          3,4000|        11068
SPEL 12X3400      |107-12-12          |          1,0000|        11329
SPEL 12X3400      |109-16-12          |          1,0000|        11371
SPEL 16X1300      |100R2AT-16         |          1,3000|        11101
SPEL 16X1300      |105-16-16          |          1,0000|        11296
SPEL 16X1300      |107-20-16          |          1,0000|        11338
SPEL 16X2050      |100-16-16          |          1,0000|        11033
SPEL 16X2050      |100R2AT-16         |          2,0500|        11101
SPEL 16X2050      |105-20-16          |          1,0000|        11301
SPEL 16X2150      |100R2AT-16         |          2,1500|        11101
SPEL 16X2150      |109-16-16          |          1,0000|        11373
SPEL 16X2150      |109-20-16          |          1,0000|        11381
SPEL 16X2700      |100R12-16          |          2,7000|        11069
SPEL 16X2700      |109-20-16          |          2,0000|        11381
SPEL 16X4100      |100-16-16          |          1,0000|        11033
SPEL 16X4100      |100R2AT-16         |          4,1000|        11101
SPEL 16X4100      |101-12-16          |          1,0000|        11142
SPEL 16X900       |100R12-16          |          0,9000|        11069
SPEL 16X900       |106-16-16          |          1,0000|        11321
SPEL 16X900       |ORS-16-16          |          1,0000|        22115
SPEL 1X1650       |100R2AT-16         |          1,6500|        11101
SPEL 1X1650       |105-16-16          |          1,0000|        11296
SPEL 1X1650       |107-20-16          |          1,0000|        11338
SPEL 1X4TAX700    |100R12-16          |          0,7000|        11069
SPEL 1X4TAX700    |105-16-16          |          1,0000|        11296
SPEL 1X4TAX700    |106-20-16          |          1,0000|       331093
SPEL 1X530        |100R12-16          |          0,5300|        11069
SPEL 1X530        |ORS-16-16          |          1,0000|        22115
SPEL 1X530        |ORS90-16-16        |          1,0000|        22138
SPEL 24X1070      |100R12-24          |          1,0700|        11071
SPEL 24X1070      |106-24-24          |          1,0000|       333843
SPEL 24X1070      |107-24-24          |          1,0000|        11343
SPEL 3/4X1800     |100R12-12          |          1,8000|        11068
SPEL 3/4X1800     |ORS-12-12          |          2,0000|        22111
SPEL 3/4X2300     |100R12-12          |          2,3000|        11068
SPEL 3/4X2300     |105-12-12          |          1,0000|        11288
SPEL 3/4X2300     |113-12-12          |          1,0000|        11469
SPEL 3/4X8MTS     |100R2AT-12         |          8,0000|        11100
SPEL 3/4X8MTS     |101-16-12          |          2,0000|        11145
SPEL 3/8X2400     |100-6-6            |          1,0000|        11048
SPEL 3/8X2400     |100R2AT-6          |          2,4000|        11107
SPEL 3/8X2400     |112-6-6            |          1,0000|        11446
SPEL 6X5700       |100R1AT-6          |          5,7000|        11092
SPEL 6X5700       |101-8-6            |          1,0000|        11163
SPEL 6X5700       |112-8-6            |          1,0000|        11450
SPEL*3/4X800      |109-12-12          |          1,0000|        11363
SPEL*3/4X800      |ORS-12-12          |          1,0000|        22111
SPEL-3/4X1600     |100R1AT-12         |          1,6000|        11083
SPEL-3/4X1600     |HE213-12-12        |          1,0000|        18532
SPEL-3/4X1600     |HE554-12-12        |          1,0000|        18572
SPEL.16X1350      |100R2AT-16         |          1,3500|        11101
SPEL.16X1350      |105-16-16          |          1,0000|        11296
SPEL.16X1350      |109-16-16          |          1,0000|        11373
SPEL.16X1350      |MP-32              |          1,3500|        21337
SPEL.3/4X1800     |100R2AT-12         |          1,8000|        11100
SPEL.3/4X1800     |101-12-12          |          1,0000|        11140
SPEL.3/4X1800     |HG560-12-12        |          1,0000|        18839
SPEL.8X2000       |100R1AT-8          |          2,0000|        11093
SPEL.8X2000       |112-8-8            |          2,0000|        11451
SPEL1.1/2X3400    |100-24-24          |          2,0000|        11038
SPEL1.1/2X3400    |100R1AT-24         |          3,4000|        11086
SPEL1X4TAX900     |100R12-16          |          0,9000|        11069
SPEL1X4TAX900     |105-16-16 14MM     |          1,0000|        11297
SPEL1X4TAX900     |109-16-16 14MM     |          1,0000|        11374
STECAR 4X3500     |100R2AT-4          |          3,5000|        11105
STECAR 4X3500     |101-6-4            |          1,0000|        11158
STECAR 4X3500     |HG560-4-4          |          1,0000|        18846
STECAR.6X14000    |100R1AT-6          |         14,0000|        11092
STECAR.6X14000    |101-6-6            |          1,0000|        11159
STECAR.6X14000    |101-8-6            |          1,0000|        11163
STEFANI 8X880     |100R2AT-8          |          0,8800|        11108
STEFANI 8X880     |HG311-22-8 DKO     |          1,0000|       335701
STEFANI 8X880     |HG325-22-8 DKO     |          1,0000|       336057
STEFANI 8X880     |MP-20-8            |          0,8800|        21334
STEFANI.2000      |100R2AT-12         |          2,0000|        11100
STEFANI.2000      |112-16-12          |          1,0000|        11433
STEFANI.2000      |HG311-30-12DK2     |          1,0000|       339006
SULPAV 10X940     |100-10-10          |          1,0000|        11020
SULPAV 10X940     |100-12-10          |          1,0000|        11025
SULPAV 10X940     |100R2AT-10         |          0,9400|        11099
SULPAV 12X10MT    |100R2AT-12         |         10,0000|        11100
SULPAV 12X10MT    |101-12-12          |          2,0000|        11140
SULPAV 12X1150    |100R2AT-12         |          1,1500|        11100
SULPAV 12X1150    |109-20-12          |          1,0000|        11379
SULPAV 12X1150    |ORS-12-12          |          1,0000|        22111
SULPAV 12X1250    |100-12-12          |          2,0000|        11026
SULPAV 12X1250    |100R2AT-12         |          1,2500|        11100
SULPAV 12X1450    |100R2AT-12         |          1,4500|        11100
SULPAV 12X1450    |109-16-12          |          2,0000|        11371
SULPAV 12X600     |100R2AT-12         |          0,6000|        11100
SULPAV 12X600     |109-12-12          |          1,0000|        11363
SULPAV 12X600     |109-16-12          |          1,0000|        11371
SULPAV 12X730     |100R12-12          |          0,7300|        11068
SULPAV 12X730     |109-12-12          |          2,0000|        11363
SULPAV 16X1200    |100-16-16          |          1,0000|        11033
SULPAV 16X1200    |100R2AT-16         |          1,2000|        11101
SULPAV 16X1200    |103-16-16          |          1,0000|        11233
SULPAV 16X1350    |100-16-16          |          2,0000|        11033
SULPAV 16X1350    |100R2AT-16         |          1,3500|        11101
